ssp,gcm,realization,tower,year,multiplier,model,annual_mean
ssp245,HadGEM3-GC31-LL,1,2,2034,1.0,LightGBM,18.868394973643216
ssp245,HadGEM3-GC31-LL,1,2,2034,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2034,1.0,Ensemble_unweighted,18.55824008717684
ssp245,HadGEM3-GC31-LL,1,2,2034,1.0,Ensemble_MASEweighted,18.570673062623705
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,RF,20.987602420604482
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,XGB,20.85916553654083
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,LightGBM,21.19523213662352
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,Ensemble_unweighted,20.94106630687314
ssp245,HadGEM3-GC31-LL,1,2,2034,2.0,Ensemble_MASEweighted,20.943551433760096
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,RF,21.481016213760434
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,XGB,21.3728700481049
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,LightGBM,21.966569522366896
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,Ensemble_unweighted,22.392027517344637
ssp245,HadGEM3-GC31-LL,1,2,2034,3.0,Ensemble_MASEweighted,22.364960415894256
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,RF,20.354429321485792
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,XGB,19.237026287758187
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,LightGBM,19.302438349153597
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,Ensemble_unweighted,18.897692485174677
ssp245,HadGEM3-GC31-LL,1,2,2035,1.0,Ensemble_MASEweighted,18.914398622884477
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,RF,21.433339931762653
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,XGB,21.32722791645625
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,LightGBM,21.608847677249432
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,Ensemble_unweighted,21.272920164798016
ssp245,HadGEM3-GC31-LL,1,2,2035,2.0,Ensemble_MASEweighted,21.27936514652954
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,RF,21.943799465414738
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,XGB,21.82482676832643
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,LightGBM,22.380504524591988
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,Ensemble_unweighted,22.724196260869874
ssp245,HadGEM3-GC31-LL,1,2,2035,3.0,Ensemble_MASEweighted,22.700857922950966
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,RF,19.880547227191155
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,XGB,18.745479398230984
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,LightGBM,18.84803751144024
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,Ensemble_unweighted,18.542735029790876
ssp245,HadGEM3-GC31-LL,1,2,2036,1.0,Ensemble_MASEweighted,18.55519649561124
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,RF,20.900744946160334
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,XGB,20.85524800966864
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,LightGBM,21.1673728967351
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,SARIMAX,20.722265133723727
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,Ensemble_unweighted,20.91140774657195
ssp245,HadGEM3-GC31-LL,1,2,2036,2.0,Ensemble_MASEweighted,20.914179758782044
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,RF,21.348415673174777
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,XGB,21.363769769015377
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,LightGBM,21.946969001311604
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,Ensemble_unweighted,22.351702182162022
ssp245,HadGEM3-GC31-LL,1,2,2036,3.0,Ensemble_MASEweighted,22.325181912793525
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,RF,20.11018570059126
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,XGB,18.76480733793076
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,LightGBM,18.938247319268722
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,Ensemble_unweighted,18.62752908502297
ssp245,HadGEM3-GC31-LL,1,2,2037,1.0,Ensemble_MASEweighted,18.63940666504101
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,RF,21.08483835918196
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,XGB,20.90949777838302
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,LightGBM,21.285409955807943
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,Ensemble_unweighted,21.00050280677416
ssp245,HadGEM3-GC31-LL,1,2,2037,2.0,Ensemble_MASEweighted,21.003408539587635
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,RF,21.519506868541374
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,XGB,21.430533192255727
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,LightGBM,22.067048366526354
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,Ensemble_unweighted,22.441185678117446
ssp245,HadGEM3-GC31-LL,1,2,2037,3.0,Ensemble_MASEweighted,22.414990869989285
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,RF,20.460692829002035
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,XGB,19.295353560251733
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,LightGBM,19.32535400955783
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,Ensemble_unweighted,18.94456909527818
ssp245,HadGEM3-GC31-LL,1,2,2038,1.0,Ensemble_MASEweighted,18.961316217636327
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,RF,21.539273309575073
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,XGB,21.361236951122546
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,LightGBM,21.61569998595585
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,Ensemble_unweighted,21.3096188450943
ssp245,HadGEM3-GC31-LL,1,2,2038,2.0,Ensemble_MASEweighted,21.31580366057007
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,RF,22.030260473124528
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,XGB,21.859102607099977
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,LightGBM,22.38967291103088
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,Ensemble_unweighted,22.75667256910043
ssp245,HadGEM3-GC31-LL,1,2,2038,3.0,Ensemble_MASEweighted,22.7331987874895
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,RF,20.153318764051768
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,XGB,19.01211919915186
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,LightGBM,19.134285599126667
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,Ensemble_unweighted,18.74914988615786
ssp245,HadGEM3-GC31-LL,1,2,2039,1.0,Ensemble_MASEweighted,18.764061135419176
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,RF,21.204056574299532
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,XGB,21.090422677340573
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,LightGBM,21.441960229890434
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,Ensemble_unweighted,21.11467615381357
ssp245,HadGEM3-GC31-LL,1,2,2039,2.0,Ensemble_MASEweighted,21.119389278168722
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,RF,21.678287196681666
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,XGB,21.606803381932924
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,LightGBM,22.22134970544073
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,Ensemble_unweighted,22.563523642300414
ssp245,HadGEM3-GC31-LL,1,2,2039,3.0,Ensemble_MASEweighted,22.538862164699243
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,RF,20.124088465352827
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,XGB,18.75651796158046
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,LightGBM,18.87559932835571
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,Ensemble_unweighted,18.61327043439753
ssp245,HadGEM3-GC31-LL,1,2,2040,1.0,Ensemble_MASEweighted,18.624629129609847
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,RF,21.128242808693344
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,XGB,20.874223189157984
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,LightGBM,21.213886808838055
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,SARIMAX,20.722265133723727
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,Ensemble_unweighted,20.984654485103277
ssp245,HadGEM3-GC31-LL,1,2,2040,2.0,Ensemble_MASEweighted,20.986593252757032
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,RF,21.614033486339274
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,XGB,21.38289716276404
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,LightGBM,21.99916313724093
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,Ensemble_unweighted,22.435937017872646
ssp245,HadGEM3-GC31-LL,1,2,2040,3.0,Ensemble_MASEweighted,22.40840549094478
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,RF,20.39944508255995
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,XGB,19.18692191398307
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,LightGBM,19.254459657147176
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,Ensemble_unweighted,18.88442565899783
ssp245,HadGEM3-GC31-LL,1,2,2041,1.0,Ensemble_MASEweighted,18.900168141318918
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,RF,21.453727680125684
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,XGB,21.25464539201292
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,LightGBM,21.553979030643095
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,Ensemble_unweighted,21.246154309126354
ssp245,HadGEM3-GC31-LL,1,2,2041,2.0,Ensemble_MASEweighted,21.251540151042487
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,RF,21.936832115661066
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,XGB,21.757822313700636
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,LightGBM,22.3406934618511
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,Ensemble_unweighted,22.695750544089783
ssp245,HadGEM3-GC31-LL,1,2,2041,3.0,Ensemble_MASEweighted,22.671642567609187
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,RF,20.298720032275977
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,XGB,19.149226698156905
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,LightGBM,19.20813255445764
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,Ensemble_unweighted,18.838238816797915
ssp245,HadGEM3-GC31-LL,1,2,2042,1.0,Ensemble_MASEweighted,18.853947498958142
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,RF,21.347663479507325
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,XGB,21.21017495769344
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,LightGBM,21.511611226544158
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,Ensemble_unweighted,21.19792869936716
ssp245,HadGEM3-GC31-LL,1,2,2042,2.0,Ensemble_MASEweighted,21.20327600197136
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,RF,21.85736918070763
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,XGB,21.708764185970775
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,LightGBM,22.27565203760355
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,Ensemble_unweighted,22.647359922357072
ssp245,HadGEM3-GC31-LL,1,2,2042,3.0,Ensemble_MASEweighted,22.622891567887205
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,RF,20.143831562978825
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,XGB,19.036054817617757
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,LightGBM,19.100161111064832
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,Ensemble_unweighted,18.744230868490636
ssp245,HadGEM3-GC31-LL,1,2,2043,1.0,Ensemble_MASEweighted,18.75919815211403
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,RF,21.25771046964577
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,XGB,21.13379895981044
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,LightGBM,21.410750282657112
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,Ensemble_unweighted,21.131131211459262
ssp245,HadGEM3-GC31-LL,1,2,2043,2.0,Ensemble_MASEweighted,21.13573128183825
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,RF,21.733729558342734
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,XGB,21.645759151406484
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,LightGBM,22.182121163506366
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,Ensemble_unweighted,22.577316039600476
ssp245,HadGEM3-GC31-LL,1,2,2043,3.0,Ensemble_MASEweighted,22.55244630301381
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,RF,20.358680023922467
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,XGB,19.062843053634854
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,LightGBM,19.149433857630854
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,Ensemble_unweighted,18.816958229372325
ssp245,HadGEM3-GC31-LL,1,2,2044,1.0,Ensemble_MASEweighted,18.831246060959096
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,RF,21.482530265297147
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,XGB,21.13655159310119
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,LightGBM,21.444462578101295
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,SARIMAX,20.722265133723727
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,Ensemble_unweighted,21.19645239255584
ssp245,HadGEM3-GC31-LL,1,2,2044,2.0,Ensemble_MASEweighted,21.20001971907679
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,RF,21.976060245668602
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,XGB,21.64364688037193
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,LightGBM,22.226618214009772
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,Ensemble_unweighted,22.648494906299156
ssp245,HadGEM3-GC31-LL,1,2,2044,3.0,Ensemble_MASEweighted,22.622516763175557
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,RF,19.89360288843587
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,XGB,18.793822748367102
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,LightGBM,18.89748491095705
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,Ensemble_unweighted,18.570446632515292
ssp245,HadGEM3-GC31-LL,1,2,2045,1.0,Ensemble_MASEweighted,18.583541053011412
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,RF,20.907967117043043
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,XGB,20.923071586922422
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,LightGBM,21.21619442542804
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,Ensemble_unweighted,20.94237456577931
ssp245,HadGEM3-GC31-LL,1,2,2045,2.0,Ensemble_MASEweighted,20.945975063752748
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,RF,21.38803338708585
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,XGB,21.419332431113883
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,LightGBM,21.986709988904856
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,Ensemble_unweighted,22.38543252306273
ssp245,HadGEM3-GC31-LL,1,2,2045,3.0,Ensemble_MASEweighted,22.359401248678793
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,RF,20.0818880439222
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,XGB,18.802351891504575
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,LightGBM,18.937302779243446
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,Ensemble_unweighted,18.629604674242835
ssp245,HadGEM3-GC31-LL,1,2,2046,1.0,Ensemble_MASEweighted,18.641955898403577
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,RF,21.14190996731631
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,XGB,20.904278585355577
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,LightGBM,21.25654314712012
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,Ensemble_unweighted,21.006249208378932
ssp245,HadGEM3-GC31-LL,1,2,2046,2.0,Ensemble_MASEweighted,21.008620920128298
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,RF,21.6187393061099
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,XGB,21.405694896227693
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,LightGBM,22.03702015926386
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,Ensemble_unweighted,22.45227716168695
ssp245,HadGEM3-GC31-LL,1,2,2046,3.0,Ensemble_MASEweighted,22.42513816757097
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,RF,20.08735871008422
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,XGB,18.883722219075242
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,LightGBM,19.00774188076433
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,Ensemble_unweighted,18.66892469805623
ssp245,HadGEM3-GC31-LL,1,2,2047,1.0,Ensemble_MASEweighted,18.682357867313655
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,RF,21.165012921169502
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,XGB,20.982135767479466
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,LightGBM,21.317416215677678
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,Ensemble_unweighted,21.046707509512594
ssp245,HadGEM3-GC31-LL,1,2,2047,2.0,Ensemble_MASEweighted,21.04997609203824
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,RF,21.63411397003923
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,XGB,21.497959312020917
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,LightGBM,22.100486892358916
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,Ensemble_unweighted,22.495053614891347
ssp245,HadGEM3-GC31-LL,1,2,2047,3.0,Ensemble_MASEweighted,22.468993236995434
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,RF,20.107927199793203
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,XGB,18.922287755469753
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,LightGBM,18.995454426006923
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,Ensemble_unweighted,18.680636340892754
ssp245,HadGEM3-GC31-LL,1,2,2048,1.0,Ensemble_MASEweighted,18.694211930796204
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,RF,21.10333488070032
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,XGB,21.044020553484355
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,LightGBM,21.320127334689662
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,SARIMAX,20.722265133723727
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,Ensemble_unweighted,21.047436975649514
ssp245,HadGEM3-GC31-LL,1,2,2048,2.0,Ensemble_MASEweighted,21.05159546324679
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,RF,21.608351798130467
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,XGB,21.54184636939062
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,LightGBM,22.095576403283065
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,Ensemble_unweighted,22.49835721398762
ssp245,HadGEM3-GC31-LL,1,2,2048,3.0,Ensemble_MASEweighted,22.472787136135803
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,RF,20.20732181938862
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,XGB,19.11646815783357
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,LightGBM,19.15604713461696
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,Ensemble_unweighted,18.794178273535067
ssp245,HadGEM3-GC31-LL,1,2,2049,1.0,Ensemble_MASEweighted,18.80980926127965
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,RF,21.298928022352527
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,XGB,21.184726764731213
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,LightGBM,21.456934396430196
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,Ensemble_unweighted,21.165713579309415
ssp245,HadGEM3-GC31-LL,1,2,2049,2.0,Ensemble_MASEweighted,21.170792145740137
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,RF,21.76145633178975
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,XGB,21.710187169950302
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,LightGBM,22.241735232052307
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,Ensemble_unweighted,22.615258254734673
ssp245,HadGEM3-GC31-LL,1,2,2049,3.0,Ensemble_MASEweighted,22.59113723812256
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,RF,20.34837640689217
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,XGB,19.117226357655984
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,LightGBM,19.25100694438337
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,SARIMAX,16.69687598230113
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,Ensemble_unweighted,18.853371422808163
ssp245,HadGEM3-GC31-LL,1,2,2050,1.0,Ensemble_MASEweighted,18.868782463358805
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,RF,21.42351697203066
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,XGB,21.218267378088544
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,LightGBM,21.568560763929543
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,SARIMAX,20.72226513372373
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,Ensemble_unweighted,21.233152561943122
ssp245,HadGEM3-GC31-LL,1,2,2050,2.0,Ensemble_MASEweighted,21.238482109112304
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,RF,21.888384806557937
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,XGB,21.727909145616504
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,LightGBM,22.341514718289126
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,SARIMAX,24.74765428514633
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,Ensemble_unweighted,22.676365738902472
ssp245,HadGEM3-GC31-LL,1,2,2050,3.0,Ensemble_MASEweighted,22.652277280544517
ssp245,HadGEM3-GC31-LL,1,4,2025,1.0,RF,29.521246259811946
ssp245,HadGEM3-GC31-LL,1,4,2025,1.0,XGB,27.73035669718703
ssp245,HadGEM3-GC31-LL,1,4,2025,1.0,LightGBM,29.554542839697337
ssp245,HadGEM3-GC31-LL,1,4,2025,1.0,SARIMAX,23.955645613119437
