bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
181-270,90,-2.078,27.195,21.398,0.7193,0.8559,-0.102,gapfilled,TFT,BASE+species,2022,2
271-365,95,0.338,12.89,8.588,0.548,0.7422,0.636,gapfilled,TFT,BASE+species,2022,2
1-7,0,,,,,,,observed,DLinear,BASE+species,2022,2
8-30,0,,,,,,,observed,DLinear,BASE+species,2022,2
31-90,0,,,,,,,observed,DLinear,BASE+species,2022,2
91-180,0,,,,,,,observed,DLinear,BASE+species,2022,2
181-270,0,,,,,,,observed,DLinear,BASE+species,2022,2
271-365,0,,,,,,,observed,DLinear,BASE+species,2022,2
1-7,7,-37.865,33.711,32.091,3.9745,2.5035,0.136,gapfilled,DLinear,BASE+species,2022,2
8-30,23,-1.125,24.297,16.042,0.8881,1.0157,-0.468,gapfilled,DLinear,BASE+species,2022,2
31-90,60,-4.002,44.156,38.355,1.6954,2.1453,0.166,gapfilled,DLinear,BASE+species,2022,2
91-180,90,-4.913,23.492,19.814,1.1028,1.4984,-0.002,gapfilled,DLinear,BASE+species,2022,2
181-270,90,-1.858,26.207,21.833,0.7339,0.8732,0.416,gapfilled,DLinear,BASE+species,2022,2
271-365,95,-3.649,34.166,28.921,1.8453,2.4993,0.168,gapfilled,DLinear,BASE+species,2022,2
1-7,0,,,,,,,observed,LSTM,BASE+species,2022,2
8-30,0,,,,,,,observed,LSTM,BASE+species,2022,2
31-90,0,,,,,,,observed,LSTM,BASE+species,2022,2
91-180,0,,,,,,,observed,LSTM,BASE+species,2022,2
181-270,0,,,,,,,observed,LSTM,BASE+species,2022,2
271-365,0,,,,,,,observed,LSTM,BASE+species,2022,2
1-7,7,-6.601,14.908,13.715,1.6987,1.07,0.234,gapfilled,LSTM,BASE+species,2022,2
8-30,23,-1.009,23.624,21.985,1.2171,1.3919,-0.419,gapfilled,LSTM,BASE+species,2022,2
31-90,60,-0.924,27.387,15.789,0.6979,0.8831,-0.124,gapfilled,LSTM,BASE+species,2022,2
91-180,90,-2.476,18.011,12.314,0.6853,0.9312,-0.153,gapfilled,LSTM,BASE+species,2022,2
181-270,90,-4.107,35.033,28.686,0.9643,1.1473,-0.128,gapfilled,LSTM,BASE+species,2022,2
271-365,95,-1.147,23.217,15.907,1.015,1.3747,-0.06,gapfilled,LSTM,BASE+species,2022,2
1-7,0,,,,,,,observed,TFT,BASE+species,2022,4
8-30,0,,,,,,,observed,TFT,BASE+species,2022,4
31-90,1,,,,,,,observed,TFT,BASE+species,2022,4
91-180,75,0.351,26.805,17.644,0.8137,0.8803,0.647,observed,TFT,BASE+species,2022,4
181-270,74,0.264,50.328,34.705,0.9754,1.0104,0.608,observed,TFT,BASE+species,2022,4
271-365,74,-0.225,36.438,24.409,1.0794,1.154,0.496,observed,TFT,BASE+species,2022,4
1-7,7,-29.403,18.834,18.57,4.9114,5.6189,0.661,gapfilled,TFT,BASE+species,2022,4
8-30,23,-53.234,14.594,13.34,2.5664,6.1355,0.254,gapfilled,TFT,BASE+species,2022,4
31-90,60,-7.859,11.384,8.712,1.0257,1.8035,0.172,gapfilled,TFT,BASE+species,2022,4
91-180,90,0.66,23.575,14.547,0.5575,0.6188,0.909,gapfilled,TFT,BASE+species,2022,4
181-270,90,0.542,31.233,21.085,0.5516,0.5862,0.769,gapfilled,TFT,BASE+species,2022,4
271-365,95,-0.555,25.206,15.811,0.9326,1.0966,0.692,gapfilled,TFT,BASE+species,2022,4
1-7,0,,,,,,,observed,DLinear,BASE+species,2022,4
8-30,0,,,,,,,observed,DLinear,BASE+species,2022,4
31-90,1,,,,,,,observed,DLinear,BASE+species,2022,4
91-180,75,-0.814,44.824,33.64,1.5513,1.6783,0.067,observed,DLinear,BASE+species,2022,4
181-270,74,0.055,57.044,42.457,1.1932,1.2361,0.513,observed,DLinear,BASE+species,2022,4
271-365,74,-0.701,42.927,33.618,1.4866,1.5894,0.42,observed,DLinear,BASE+species,2022,4
1-7,7,-17.894,14.847,11.7,3.0943,3.5401,0.055,gapfilled,DLinear,BASE+species,2022,4
8-30,23,-145.537,23.989,20.204,3.887,9.2928,-0.206,gapfilled,DLinear,BASE+species,2022,4
31-90,60,-54.289,28.439,24.901,2.9317,5.155,0.056,gapfilled,DLinear,BASE+species,2022,4
91-180,90,-0.295,46.022,35.131,1.3465,1.4943,0.201,gapfilled,DLinear,BASE+species,2022,4
181-270,90,0.283,39.056,29.533,0.7726,0.821,0.664,gapfilled,DLinear,BASE+species,2022,4
271-365,95,-1.733,33.417,25.756,1.5192,1.7864,0.6,gapfilled,DLinear,BASE+species,2022,4
1-7,0,,,,,,,observed,LSTM,BASE+species,2022,4
8-30,0,,,,,,,observed,LSTM,BASE+species,2022,4
31-90,1,,,,,,,observed,LSTM,BASE+species,2022,4
91-180,75,-2.003,57.666,40.459,1.8658,2.0185,0.146,observed,LSTM,BASE+species,2022,4
181-270,74,-1.068,84.376,59.683,1.6773,1.7376,0.376,observed,LSTM,BASE+species,2022,4
271-365,74,0.048,32.12,21.128,0.9343,0.9989,0.447,observed,LSTM,BASE+species,2022,4
1-7,7,-7.054,9.694,7.959,2.105,2.4082,-0.431,gapfilled,LSTM,BASE+species,2022,4
8-30,23,-36.651,12.16,8.821,1.697,4.0571,-0.212,gapfilled,LSTM,BASE+species,2022,4
31-90,60,-5.927,10.066,7.39,0.8701,1.5299,0.205,gapfilled,LSTM,BASE+species,2022,4
91-180,90,-1.616,65.409,43.907,1.6828,1.8675,0.431,gapfilled,LSTM,BASE+species,2022,4
181-270,90,-1.164,67.873,45.112,1.1801,1.2541,0.455,gapfilled,LSTM,BASE+species,2022,4
271-365,95,-0.18,21.956,14.776,0.8716,1.0248,0.545,gapfilled,LSTM,BASE+species,2022,4
1-7,0,,,,,,,observed,TFT,BASE+species,2022,9
8-30,0,,,,,,,observed,TFT,BASE+species,2022,9
31-90,14,-1.207,22.315,18.427,1.4396,1.4884,0.27,observed,TFT,BASE+species,2022,9
91-180,84,-0.404,22.09,17.191,1.1189,1.1603,0.04,observed,TFT,BASE+species,2022,9
181-270,84,-0.314,55.061,43.365,1.1482,1.1626,0.52,observed,TFT,BASE+species,2022,9
271-365,89,0.089,46.245,29.507,0.9749,0.9938,0.352,observed,TFT,BASE+species,2022,9
1-7,7,-58.399,15.164,14.637,9.8209,7.3686,0.15,gapfilled,TFT,BASE+species,2022,9
8-30,23,-5.42,7.733,6.644,1.3981,1.814,-0.04,gapfilled,TFT,BASE+species,2022,9
31-90,60,-5.316,16.437,12.852,1.4877,1.7018,-0.138,gapfilled,TFT,BASE+species,2022,9
91-180,90,-0.826,18.557,14.754,1.1139,1.1889,0.067,gapfilled,TFT,BASE+species,2022,9
181-270,90,0.217,42.132,31.684,0.7363,0.7486,0.701,gapfilled,TFT,BASE+species,2022,9
271-365,95,0.166,31.398,22.338,0.7825,0.8103,0.493,gapfilled,TFT,BASE+species,2022,9
1-7,0,,,,,,,observed,DLinear,BASE+species,2022,9
8-30,0,,,,,,,observed,DLinear,BASE+species,2022,9
31-90,14,-6.414,40.896,34.219,2.6734,2.7641,0.11,observed,DLinear,BASE+species,2022,9
91-180,84,-2.865,36.65,30.231,1.9677,2.0404,0.168,observed,DLinear,BASE+species,2022,9
181-270,84,-0.538,59.566,50.766,1.3442,1.3611,0.468,observed,DLinear,BASE+species,2022,9
271-365,89,-0.51,59.545,48.694,1.6088,1.6401,0.169,observed,DLinear,BASE+species,2022,9
1-7,7,-28.931,10.764,8.235,5.5255,4.1458,-0.131,gapfilled,DLinear,BASE+species,2022,9
8-30,23,-12.32,11.139,9.237,1.9436,2.5217,-0.472,gapfilled,DLinear,BASE+species,2022,9
31-90,60,-23.76,32.545,29.126,3.3716,3.8567,0.269,gapfilled,DLinear,BASE+species,2022,9
91-180,90,-4.975,33.569,28.55,2.1555,2.3005,0.075,gapfilled,DLinear,BASE+species,2022,9
181-270,90,-0.073,49.344,41.794,0.9713,0.9875,0.604,gapfilled,DLinear,BASE+species,2022,9
271-365,95,-0.94,47.892,40.795,1.4291,1.4798,0.241,gapfilled,DLinear,BASE+species,2022,9
1-7,0,,,,,,,observed,LSTM,BASE+species,2022,9
8-30,0,,,,,,,observed,LSTM,BASE+species,2022,9
31-90,14,0.085,14.365,11.312,0.8838,0.9138,0.336,observed,LSTM,BASE+species,2022,9
91-180,84,-1.079,26.879,20.422,1.3292,1.3784,0.19,observed,LSTM,BASE+species,2022,9
181-270,84,-2.672,92.037,68.897,1.8242,1.8471,0.578,observed,LSTM,BASE+species,2022,9
271-365,89,-0.012,48.756,33.977,1.1226,1.1444,0.369,observed,LSTM,BASE+species,2022,9
1-7,7,-35.476,11.883,9.557,6.4128,4.8116,-0.077,gapfilled,LSTM,BASE+species,2022,9
8-30,23,-32.707,17.72,16.897,3.5555,4.613,-0.123,gapfilled,LSTM,BASE+species,2022,9
31-90,60,-4.341,15.115,12.218,1.4144,1.6178,-0.181,gapfilled,LSTM,BASE+species,2022,9
91-180,90,-1.585,22.08,17.503,1.3215,1.4104,0.368,gapfilled,LSTM,BASE+species,2022,9
181-270,90,-1.75,78.981,59.403,1.3805,1.4035,0.76,gapfilled,LSTM,BASE+species,2022,9
271-365,95,-0.029,34.88,26.619,0.9325,0.9656,0.54,gapfilled,LSTM,BASE+species,2022,9
1-7,0,,,,,,,observed,TFT,BASE+arable,2022,2
8-30,0,,,,,,,observed,TFT,BASE+arable,2022,2
31-90,0,,,,,,,observed,TFT,BASE+arable,2022,2
91-180,0,,,,,,,observed,TFT,BASE+arable,2022,2
181-270,0,,,,,,,observed,TFT,BASE+arable,2022,2
271-365,0,,,,,,,observed,TFT,BASE+arable,2022,2
1-7,7,-92.496,52.287,51.852,6.4219,4.045,-0.14,gapfilled,TFT,BASE+arable,2022,2
8-30,23,-4.26,38.229,33.164,1.836,2.0997,-0.534,gapfilled,TFT,BASE+arable,2022,2
31-90,60,-0.541,24.507,14.493,0.6406,0.8106,-0.207,gapfilled,TFT,BASE+arable,2022,2
91-180,90,-1.974,16.662,12.509,0.6962,0.9459,-0.184,gapfilled,TFT,BASE+arable,2022,2
181-270,90,-2.189,27.682,22.844,0.768,0.9137,-0.101,gapfilled,TFT,BASE+arable,2022,2
271-365,95,-0.512,19.484,13.973,0.8915,1.2075,0.192,gapfilled,TFT,BASE+arable,2022,2
1-7,0,,,,,,,observed,DLinear,BASE+arable,2022,2
8-30,0,,,,,,,observed,DLinear,BASE+arable,2022,2
31-90,0,,,,,,,observed,DLinear,BASE+arable,2022,2
91-180,0,,,,,,,observed,DLinear,BASE+arable,2022,2
181-270,0,,,,,,,observed,DLinear,BASE+arable,2022,2
271-365,0,,,,,,,observed,DLinear,BASE+arable,2022,2
1-7,7,-546.231,126.498,123.364,15.2788,9.6238,-0.796,gapfilled,DLinear,BASE+arable,2022,2
8-30,23,-88.146,157.372,156.513,8.6646,9.9094,0.283,gapfilled,DLinear,BASE+arable,2022,2
31-90,60,-65.945,161.544,159.581,7.0539,8.9258,0.25,gapfilled,DLinear,BASE+arable,2022,2
91-180,90,-222.692,144.494,141.857,7.8949,10.7275,-0.183,gapfilled,DLinear,BASE+arable,2022,2
181-270,90,-93.55,150.731,149.533,5.0269,5.9807,0.279,gapfilled,DLinear,BASE+arable,2022,2
271-365,95,-80.905,143.404,140.878,8.9886,12.1743,0.172,gapfilled,DLinear,BASE+arable,2022,2
1-7,0,,,,,,,observed,LSTM,BASE+arable,2022,2
8-30,0,,,,,,,observed,LSTM,BASE+arable,2022,2
31-90,0,,,,,,,observed,LSTM,BASE+arable,2022,2
91-180,0,,,,,,,observed,LSTM,BASE+arable,2022,2
181-270,0,,,,,,,observed,LSTM,BASE+arable,2022,2
271-365,0,,,,,,,observed,LSTM,BASE+arable,2022,2
1-7,7,-2.908,10.69,9.248,1.1454,0.7215,0.203,gapfilled,LSTM,BASE+arable,2022,2
8-30,23,-1.159,24.492,23.052,1.2762,1.4595,-0.457,gapfilled,LSTM,BASE+arable,2022,2
31-90,60,-0.575,24.776,13.078,0.5781,0.7315,-0.249,gapfilled,LSTM,BASE+arable,2022,2
91-180,90,-3.112,19.59,14.586,0.8118,1.103,0.081,gapfilled,LSTM,BASE+arable,2022,2
181-270,90,-5.164,38.488,33.847,1.1378,1.3537,0.172,gapfilled,LSTM,BASE+arable,2022,2
271-365,95,-2.708,30.51,25.924,1.6541,2.2403,0.38,gapfilled,LSTM,BASE+arable,2022,2
1-7,0,,,,,,,observed,TFT,BASE+arable,2022,4
8-30,0,,,,,,,observed,TFT,BASE+arable,2022,4
31-90,1,,,,,,,observed,TFT,BASE+arable,2022,4
91-180,75,0.177,30.189,20.883,0.963,1.0419,0.433,observed,TFT,BASE+arable,2022,4
181-270,74,0.232,51.404,32.568,0.9153,0.9482,0.53,observed,TFT,BASE+arable,2022,4
271-365,74,0.161,30.144,19.937,0.8817,0.9426,0.486,observed,TFT,BASE+arable,2022,4
1-7,7,0.006,3.406,3.299,0.8724,0.9981,0.132,gapfilled,TFT,BASE+arable,2022,4
8-30,23,-0.538,2.458,2.214,0.4259,1.0181,0.258,gapfilled,TFT,BASE+arable,2022,4
31-90,60,-3.137,7.78,6.789,0.7993,1.4054,0.102,gapfilled,TFT,BASE+arable,2022,4
91-180,90,0.502,28.528,20.138,0.7718,0.8566,0.771,gapfilled,TFT,BASE+arable,2022,4
181-270,90,0.461,33.865,21.405,0.5599,0.5951,0.685,gapfilled,TFT,BASE+arable,2022,4
271-365,95,0.307,16.829,11.309,0.667,0.7844,0.704,gapfilled,TFT,BASE+arable,2022,4
1-7,0,,,,,,,observed,DLinear,BASE+arable,2022,4
8-30,0,,,,,,,observed,DLinear,BASE+arable,2022,4
31-90,1,,,,,,,observed,DLinear,BASE+arable,2022,4
91-180,75,-0.861,45.392,33.059,1.5245,1.6493,0.056,observed,DLinear,BASE+arable,2022,4
181-270,74,-0.034,59.659,45.455,1.2775,1.3234,0.486,observed,DLinear,BASE+arable,2022,4
271-365,74,-0.974,46.245,37.61,1.6632,1.7782,0.406,observed,DLinear,BASE+arable,2022,4
1-7,7,-56.747,25.956,22.345,5.9096,6.7609,0.122,gapfilled,DLinear,BASE+arable,2022,4
8-30,23,-241.511,30.861,25.508,4.9074,11.7324,-0.26,gapfilled,DLinear,BASE+arable,2022,4
31-90,60,-54.418,28.472,24.492,2.8836,5.0704,-0.107,gapfilled,DLinear,BASE+arable,2022,4
91-180,90,-0.424,48.256,35.511,1.361,1.5105,0.124,gapfilled,DLinear,BASE+arable,2022,4
181-270,90,0.181,41.765,31.698,0.8292,0.8812,0.626,gapfilled,DLinear,BASE+arable,2022,4
271-365,95,-2.361,37.057,29.571,1.7442,2.051,0.577,gapfilled,DLinear,BASE+arable,2022,4
1-7,0,,,,,,,observed,LSTM,BASE+arable,2022,4
8-30,0,,,,,,,observed,LSTM,BASE+arable,2022,4
31-90,1,,,,,,,observed,LSTM,BASE+arable,2022,4
91-180,75,-0.755,44.087,31.255,1.4413,1.5594,0.259,observed,LSTM,BASE+arable,2022,4
181-270,74,-0.123,62.182,46.19,1.2981,1.3448,0.472,observed,LSTM,BASE+arable,2022,4
271-365,74,-0.108,34.644,22.765,1.0067,1.0763,0.42,observed,LSTM,BASE+arable,2022,4
1-7,7,-2.497,6.388,5.732,1.5161,1.7345,0.695,gapfilled,LSTM,BASE+arable,2022,4
8-30,23,-28.304,10.728,8.635,1.6613,3.9716,-0.293,gapfilled,LSTM,BASE+arable,2022,4
31-90,60,-11.05,13.277,9.455,1.1131,1.9573,-0.174,gapfilled,LSTM,BASE+arable,2022,4
91-180,90,-0.553,50.407,35.525,1.3615,1.511,0.476,gapfilled,LSTM,BASE+arable,2022,4
181-270,90,-0.064,47.58,37.32,0.9763,1.0375,0.578,gapfilled,LSTM,BASE+arable,2022,4
271-365,95,-0.498,24.74,15.322,0.9038,1.0627,0.546,gapfilled,LSTM,BASE+arable,2022,4
1-7,0,,,,,,,observed,TFT,BASE+arable,2022,9
8-30,0,,,,,,,observed,TFT,BASE+arable,2022,9
31-90,14,-0.038,15.301,12.089,0.9445,0.9765,0.381,observed,TFT,BASE+arable,2022,9
91-180,84,-0.967,26.146,19.167,1.2476,1.2937,-0.154,observed,TFT,BASE+arable,2022,9
181-270,84,-0.261,53.94,44.559,1.1798,1.1946,0.492,observed,TFT,BASE+arable,2022,9
271-365,89,0.067,46.807,29.84,0.9859,1.0051,0.364,observed,TFT,BASE+arable,2022,9
1-7,7,-3.217,4.041,3.572,2.3968,1.7983,-0.237,gapfilled,TFT,BASE+arable,2022,9
8-30,23,-0.67,3.944,3.425,0.7207,0.935,0.074,gapfilled,TFT,BASE+arable,2022,9
31-90,60,-1.198,9.698,7.946,0.9198,1.0521,-0.096,gapfilled,TFT,BASE+arable,2022,9
91-180,90,-2.296,24.933,18.2,1.3741,1.4666,-0.302,gapfilled,TFT,BASE+arable,2022,9
181-270,90,0.16,43.637,33.331,0.7746,0.7875,0.631,gapfilled,TFT,BASE+arable,2022,9
271-365,95,0.01,34.224,23.953,0.8391,0.8689,0.422,gapfilled,TFT,BASE+arable,2022,9
1-7,0,,,,,,,observed,DLinear,BASE+arable,2022,9
8-30,0,,,,,,,observed,DLinear,BASE+arable,2022,9
31-90,14,-6.741,41.788,35.566,2.7786,2.8729,0.044,observed,DLinear,BASE+arable,2022,9
91-180,84,-2.942,37.014,30.87,2.0093,2.0836,0.158,observed,DLinear,BASE+arable,2022,9
181-270,84,-0.355,55.898,47.619,1.2608,1.2767,0.494,observed,DLinear,BASE+arable,2022,9
271-365,89,-0.579,60.887,49.391,1.6319,1.6636,0.14,observed,DLinear,BASE+arable,2022,9
1-7,7,-31.538,11.223,8.68,5.8241,4.3698,-0.002,gapfilled,DLinear,BASE+arable,2022,9
8-30,23,-29.107,16.746,14.175,2.9827,3.8698,-0.626,gapfilled,DLinear,BASE+arable,2022,9
31-90,60,-20.047,30.006,25.536,2.956,3.3813,0.201,gapfilled,DLinear,BASE+arable,2022,9
91-180,90,-5.165,34.099,29.112,2.1979,2.3458,0.057,gapfilled,DLinear,BASE+arable,2022,9
181-270,90,0.091,45.401,38.582,0.8966,0.9116,0.659,gapfilled,DLinear,BASE+arable,2022,9
271-365,95,-1.05,49.24,41.231,1.4443,1.4956,0.218,gapfilled,DLinear,BASE+arable,2022,9
1-7,0,,,,,,,observed,LSTM,BASE+arable,2022,9
8-30,0,,,,,,,observed,LSTM,BASE+arable,2022,9
31-90,14,-0.381,17.653,15.559,1.2155,1.2568,-0.142,observed,LSTM,BASE+arable,2022,9
91-180,84,-7.947,55.763,42.166,2.7445,2.8459,0.127,observed,LSTM,BASE+arable,2022,9
181-270,84,-0.789,64.24,49.355,1.3068,1.3232,0.484,observed,LSTM,BASE+arable,2022,9
271-365,89,-0.028,49.136,32.718,1.081,1.102,0.307,observed,LSTM,BASE+arable,2022,9
1-7,7,-99.124,19.687,16.901,11.34,8.5084,-0.349,gapfilled,LSTM,BASE+arable,2022,9
8-30,23,-70.777,25.857,25.001,5.2608,6.8256,-0.166,gapfilled,LSTM,BASE+arable,2022,9
31-90,60,-6.87,18.348,15.045,1.7416,1.9922,-0.281,gapfilled,LSTM,BASE+arable,2022,9
91-180,90,-12.813,51.041,36.721,2.7724,2.959,0.173,gapfilled,LSTM,BASE+arable,2022,9
181-270,90,-0.104,50.039,39.192,0.9108,0.926,0.688,gapfilled,LSTM,BASE+arable,2022,9
271-365,95,-0.05,35.229,25.184,0.8822,0.9135,0.528,gapfilled,LSTM,BASE+arable,2022,9
1-7,0,,,,,,,observed,TFT,BASE+flow,2022,2
8-30,0,,,,,,,observed,TFT,BASE+flow,2022,2
31-90,0,,,,,,,observed,TFT,BASE+flow,2022,2
91-180,0,,,,,,,observed,TFT,BASE+flow,2022,2
181-270,0,,,,,,,observed,TFT,BASE+flow,2022,2
271-365,0,,,,,,,observed,TFT,BASE+flow,2022,2
1-7,7,-67.708,44.823,44.382,5.4967,3.4623,0.104,gapfilled,TFT,BASE+flow,2022,2
8-30,23,-2.607,31.658,25.897,1.4337,1.6396,-0.443,gapfilled,TFT,BASE+flow,2022,2
31-90,60,-0.614,25.086,14.408,0.6369,0.8059,-0.277,gapfilled,TFT,BASE+flow,2022,2
91-180,90,-2.292,17.528,12.741,0.7091,0.9635,-0.21,gapfilled,TFT,BASE+flow,2022,2
181-270,90,-2.739,29.976,24.535,0.8248,0.9813,-0.081,gapfilled,TFT,BASE+flow,2022,2
271-365,95,-0.832,21.449,15.432,0.9846,1.3336,0.094,gapfilled,TFT,BASE+flow,2022,2
1-7,0,,,,,,,observed,DLinear,BASE+flow,2022,2
8-30,0,,,,,,,observed,DLinear,BASE+flow,2022,2
31-90,0,,,,,,,observed,DLinear,BASE+flow,2022,2
91-180,0,,,,,,,observed,DLinear,BASE+flow,2022,2
181-270,0,,,,,,,observed,DLinear,BASE+flow,2022,2
271-365,0,,,,,,,observed,DLinear,BASE+flow,2022,2
1-7,7,-26.623,28.421,26.495,3.2815,2.0669,0.284,gapfilled,DLinear,BASE+flow,2022,2
8-30,23,-1.432,25.995,22.012,1.2186,1.3937,-0.52,gapfilled,DLinear,BASE+flow,2022,2
31-90,60,-3.518,41.966,36.339,1.6063,2.0325,0.197,gapfilled,DLinear,BASE+flow,2022,2
91-180,90,-10.037,32.096,27.941,1.555,2.113,-0.214,gapfilled,DLinear,BASE+flow,2022,2
181-270,90,-3.873,34.22,29.757,1.0003,1.1902,0.314,gapfilled,DLinear,BASE+flow,2022,2
271-365,95,-3.682,34.285,29.603,1.8888,2.5583,0.142,gapfilled,DLinear,BASE+flow,2022,2
1-7,0,,,,,,,observed,LSTM,BASE+flow,2022,2
8-30,0,,,,,,,observed,LSTM,BASE+flow,2022,2
31-90,0,,,,,,,observed,LSTM,BASE+flow,2022,2
91-180,0,,,,,,,observed,LSTM,BASE+flow,2022,2
181-270,0,,,,,,,observed,LSTM,BASE+flow,2022,2
271-365,0,,,,,,,observed,LSTM,BASE+flow,2022,2
1-7,7,-3.549,11.533,10.316,1.2777,0.8048,0.336,gapfilled,LSTM,BASE+flow,2022,2
8-30,23,-0.487,20.327,19.219,1.064,1.2168,-0.434,gapfilled,LSTM,BASE+flow,2022,2
31-90,60,-0.642,25.304,15.025,0.6641,0.8404,-0.09,gapfilled,LSTM,BASE+flow,2022,2
91-180,90,-3.758,21.074,16.648,0.9265,1.2589,0.207,gapfilled,LSTM,BASE+flow,2022,2
181-270,90,-3.19,31.729,27.799,0.9345,1.1119,0.335,gapfilled,LSTM,BASE+flow,2022,2
271-365,95,-1.429,24.695,19.468,1.2422,1.6824,0.343,gapfilled,LSTM,BASE+flow,2022,2
1-7,0,,,,,,,observed,TFT,BASE+flow,2022,4
8-30,0,,,,,,,observed,TFT,BASE+flow,2022,4
31-90,1,,,,,,,observed,TFT,BASE+flow,2022,4
91-180,75,0.155,30.582,21.409,0.9873,1.0681,0.411,observed,TFT,BASE+flow,2022,4
181-270,74,0.234,51.356,32.788,0.9215,0.9546,0.535,observed,TFT,BASE+flow,2022,4
271-365,74,0.148,30.388,19.992,0.8841,0.9452,0.487,observed,TFT,BASE+flow,2022,4
1-7,7,0.116,3.212,2.929,0.7747,0.8863,0.504,gapfilled,TFT,BASE+flow,2022,4
8-30,23,-1.618,3.207,2.897,0.5573,1.3324,0.313,gapfilled,TFT,BASE+flow,2022,4
31-90,60,-3.583,8.187,7.12,0.8383,1.474,-0.253,gapfilled,TFT,BASE+flow,2022,4
91-180,90,0.48,29.172,20.665,0.792,0.879,0.745,gapfilled,TFT,BASE+flow,2022,4
181-270,90,0.46,33.908,21.529,0.5632,0.5985,0.685,gapfilled,TFT,BASE+flow,2022,4
271-365,95,0.27,17.276,11.648,0.6871,0.8079,0.705,gapfilled,TFT,BASE+flow,2022,4
1-7,0,,,,,,,observed,DLinear,BASE+flow,2022,4
8-30,0,,,,,,,observed,DLinear,BASE+flow,2022,4
31-90,1,,,,,,,observed,DLinear,BASE+flow,2022,4
91-180,75,-0.855,45.324,32.733,1.5095,1.6331,0.059,observed,DLinear,BASE+flow,2022,4
181-270,74,0.01,58.392,44.055,1.2381,1.2826,0.49,observed,DLinear,BASE+flow,2022,4
271-365,74,-0.88,45.128,36.318,1.6061,1.7171,0.416,observed,DLinear,BASE+flow,2022,4
1-7,7,-178.925,45.817,43.231,11.4334,13.0805,0.384,gapfilled,DLinear,BASE+flow,2022,4
8-30,23,-891.862,59.215,51.435,9.8954,23.6572,-0.201,gapfilled,DLinear,BASE+flow,2022,4
31-90,60,-57.515,29.256,24.389,2.8715,5.0491,-0.095,gapfilled,DLinear,BASE+flow,2022,4
91-180,90,-0.398,47.824,35.23,1.3502,1.4985,0.12,gapfilled,DLinear,BASE+flow,2022,4
181-270,90,0.206,41.123,31.293,0.8186,0.87,0.626,gapfilled,DLinear,BASE+flow,2022,4
271-365,95,-2.167,35.974,28.683,1.6919,1.9895,0.584,gapfilled,DLinear,BASE+flow,2022,4
1-7,0,,,,,,,observed,LSTM,BASE+flow,2022,4
8-30,0,,,,,,,observed,LSTM,BASE+flow,2022,4
31-90,1,,,,,,,observed,LSTM,BASE+flow,2022,4
91-180,75,-0.153,35.741,25.479,1.175,1.2712,0.283,observed,LSTM,BASE+flow,2022,4
181-270,74,-0.327,67.592,49.047,1.3784,1.4279,0.467,observed,LSTM,BASE+flow,2022,4
271-365,74,-0.18,35.752,24.525,1.0846,1.1595,0.39,observed,LSTM,BASE+flow,2022,4
1-7,7,-7.473,9.943,9.556,2.5274,2.8915,0.601,gapfilled,LSTM,BASE+flow,2022,4
8-30,23,-3.346,4.131,3.077,0.592,1.4154,-0.186,gapfilled,LSTM,BASE+flow,2022,4
31-90,60,-10.016,12.694,9.922,1.1682,2.0541,-0.157,gapfilled,LSTM,BASE+flow,2022,4
91-180,90,0.199,36.205,27.282,1.0456,1.1604,0.523,gapfilled,LSTM,BASE+flow,2022,4
181-270,90,-0.285,52.295,39.45,1.032,1.0967,0.589,gapfilled,LSTM,BASE+flow,2022,4
271-365,95,-0.66,26.045,17.373,1.0247,1.2049,0.505,gapfilled,LSTM,BASE+flow,2022,4
1-7,0,,,,,,,observed,TFT,BASE+flow,2022,9
8-30,0,,,,,,,observed,TFT,BASE+flow,2022,9
31-90,14,0.009,14.951,11.729,0.9163,0.9474,0.493,observed,TFT,BASE+flow,2022,9
91-180,84,-1.102,27.026,20.073,1.3065,1.3548,-0.142,observed,TFT,BASE+flow,2022,9
181-270,84,-0.323,55.252,45.832,1.2135,1.2288,0.48,observed,TFT,BASE+flow,2022,9
271-365,89,0.049,47.253,30.511,1.0081,1.0276,0.365,observed,TFT,BASE+flow,2022,9
1-7,7,-5.542,5.032,4.184,2.8073,2.1064,-0.633,gapfilled,TFT,BASE+flow,2022,9
8-30,23,-1.69,5.006,4.48,0.9428,1.2232,-0.128,gapfilled,TFT,BASE+flow,2022,9
31-90,60,-1.207,9.717,7.975,0.9232,1.0561,-0.093,gapfilled,TFT,BASE+flow,2022,9
91-180,90,-2.549,25.872,19.062,1.4391,1.536,-0.285,gapfilled,TFT,BASE+flow,2022,9
181-270,90,0.116,44.769,34.451,0.8006,0.814,0.626,gapfilled,TFT,BASE+flow,2022,9
271-365,95,-0.026,34.829,24.404,0.8549,0.8852,0.426,gapfilled,TFT,BASE+flow,2022,9
1-7,0,,,,,,,observed,DLinear,BASE+flow,2022,9
8-30,0,,,,,,,observed,DLinear,BASE+flow,2022,9
31-90,14,-8.253,45.687,38.116,2.9778,3.0789,0.03,observed,DLinear,BASE+flow,2022,9
91-180,84,-2.975,37.17,30.428,1.9805,2.0537,0.167,observed,DLinear,BASE+flow,2022,9
181-270,84,-0.471,58.258,49.981,1.3234,1.34,0.483,observed,DLinear,BASE+flow,2022,9
