ssp,gcm,realization,tower,year,multiplier,model,annual_mean,trend_annual_mean
ssp245,ACCESS-ESM1-5,2,2,2030,3.0,PrimaryHybrid,27.316753434441384,29.331634111676937
ssp245,ACCESS-ESM1-5,2,2,2031,1.0,PrimaryHybrid,19.76590502290432,19.853129799139467
ssp245,ACCESS-ESM1-5,2,2,2031,2.0,PrimaryHybrid,23.793835829795427,24.607830165467767
ssp245,ACCESS-ESM1-5,2,2,2031,3.0,PrimaryHybrid,27.285038702078282,29.362530531796082
ssp245,ACCESS-ESM1-5,2,2,2032,1.0,PrimaryHybrid,19.94800334007409,19.734162320407002
ssp245,ACCESS-ESM1-5,2,2,2032,2.0,PrimaryHybrid,23.992206161528863,24.48886268673531
ssp245,ACCESS-ESM1-5,2,2,2032,3.0,PrimaryHybrid,27.47851251114755,29.243563053063625
ssp245,ACCESS-ESM1-5,2,2,2033,1.0,PrimaryHybrid,20.18251644276283,19.81605409499649
ssp245,ACCESS-ESM1-5,2,2,2033,2.0,PrimaryHybrid,24.25077147511025,24.5707544613248
ssp245,ACCESS-ESM1-5,2,2,2033,3.0,PrimaryHybrid,27.7489025706695,29.325454827653104
ssp245,ACCESS-ESM1-5,2,2,2034,1.0,PrimaryHybrid,19.19244543559116,19.83426672159304
ssp245,ACCESS-ESM1-5,2,2,2034,2.0,PrimaryHybrid,23.177396367835396,24.588967087921343
ssp245,ACCESS-ESM1-5,2,2,2034,3.0,PrimaryHybrid,26.640930079397766,29.343667454249648
ssp245,ACCESS-ESM1-5,2,2,2035,1.0,PrimaryHybrid,19.33136504953448,19.881099189984166
ssp245,ACCESS-ESM1-5,2,2,2035,2.0,PrimaryHybrid,23.318745021927626,24.63579955631247
ssp245,ACCESS-ESM1-5,2,2,2035,3.0,PrimaryHybrid,26.799941347753716,29.390499922640775
ssp245,ACCESS-ESM1-5,2,2,2036,1.0,PrimaryHybrid,19.687430059167344,19.8983361401559
ssp245,ACCESS-ESM1-5,2,2,2036,2.0,PrimaryHybrid,23.704502037292038,24.65303650648421
ssp245,ACCESS-ESM1-5,2,2,2036,3.0,PrimaryHybrid,27.19408703055737,29.407736872812514
ssp245,ACCESS-ESM1-5,2,2,2037,1.0,PrimaryHybrid,19.769096987455786,19.88688820343807
ssp245,ACCESS-ESM1-5,2,2,2037,2.0,PrimaryHybrid,23.764655673373557,24.641588569766373
ssp245,ACCESS-ESM1-5,2,2,2037,3.0,PrimaryHybrid,27.248250254640524,29.396288936094688
ssp245,ACCESS-ESM1-5,2,2,2038,1.0,PrimaryHybrid,19.85919025125963,19.906531822124347
ssp245,ACCESS-ESM1-5,2,2,2038,2.0,PrimaryHybrid,23.88313713736062,24.661232188452654
ssp245,ACCESS-ESM1-5,2,2,2038,3.0,PrimaryHybrid,27.35843723410103,29.415932554780962
ssp245,ACCESS-ESM1-5,2,2,2039,1.0,PrimaryHybrid,19.72908187854154,19.83940528409707
ssp245,ACCESS-ESM1-5,2,2,2039,2.0,PrimaryHybrid,23.722956889105152,24.594105650425377
ssp245,ACCESS-ESM1-5,2,2,2039,3.0,PrimaryHybrid,27.210061840421268,29.34880601675368
ssp245,ACCESS-ESM1-5,2,2,2040,1.0,PrimaryHybrid,19.88318769123285,19.926175440810628
ssp245,ACCESS-ESM1-5,2,2,2040,2.0,PrimaryHybrid,23.890547393894423,24.680875807138932
ssp245,ACCESS-ESM1-5,2,2,2040,3.0,PrimaryHybrid,27.371719901935254,29.435576173467247
ssp245,ACCESS-ESM1-5,2,2,2041,1.0,PrimaryHybrid,19.78900303518111,19.983935485159684
ssp245,ACCESS-ESM1-5,2,2,2041,2.0,PrimaryHybrid,23.804127984939903,24.738635851487995
ssp245,ACCESS-ESM1-5,2,2,2041,3.0,PrimaryHybrid,27.28730837878322,29.4933362178163
ssp245,ACCESS-ESM1-5,2,2,2042,1.0,PrimaryHybrid,19.601637826371125,19.854300610849243
ssp245,ACCESS-ESM1-5,2,2,2042,2.0,PrimaryHybrid,23.62302357956243,24.60900097717755
ssp245,ACCESS-ESM1-5,2,2,2042,3.0,PrimaryHybrid,27.112844832211294,29.36370134350586
ssp245,ACCESS-ESM1-5,2,2,2043,1.0,PrimaryHybrid,19.412937095212126,19.99752991001211
ssp245,ACCESS-ESM1-5,2,2,2043,2.0,PrimaryHybrid,23.421083149554633,24.752230276340416
ssp245,ACCESS-ESM1-5,2,2,2043,3.0,PrimaryHybrid,26.894409883834065,29.506930642668728
ssp245,ACCESS-ESM1-5,2,2,2044,1.0,PrimaryHybrid,20.149286571873883,19.953819606180392
ssp245,ACCESS-ESM1-5,2,2,2044,2.0,PrimaryHybrid,24.199958133903085,24.708519972508697
ssp245,ACCESS-ESM1-5,2,2,2044,3.0,PrimaryHybrid,27.672883427056394,29.463220338837
ssp245,ACCESS-ESM1-5,2,2,2045,1.0,PrimaryHybrid,19.764731017158915,19.9310538229347
ssp245,ACCESS-ESM1-5,2,2,2045,2.0,PrimaryHybrid,23.796694274401332,24.68575418926301
ssp245,ACCESS-ESM1-5,2,2,2045,3.0,PrimaryHybrid,27.289090253215072,29.44045455559132
ssp245,ACCESS-ESM1-5,2,2,2046,1.0,PrimaryHybrid,19.655855422456067,19.97847169718072
ssp245,ACCESS-ESM1-5,2,2,2046,2.0,PrimaryHybrid,23.707759074498565,24.73317206350903
ssp245,ACCESS-ESM1-5,2,2,2046,3.0,PrimaryHybrid,27.18605937968589,29.487872429837335
ssp245,ACCESS-ESM1-5,2,2,2047,1.0,PrimaryHybrid,20.004137137183513,20.049696076192227
ssp245,ACCESS-ESM1-5,2,2,2047,2.0,PrimaryHybrid,24.019464953999357,24.804396442520535
ssp245,ACCESS-ESM1-5,2,2,2047,3.0,PrimaryHybrid,27.49755180457771,29.55909680884884
ssp245,ACCESS-ESM1-5,2,2,2048,1.0,PrimaryHybrid,19.932407929213653,20.0487854448624
ssp245,ACCESS-ESM1-5,2,2,2048,2.0,PrimaryHybrid,23.98407759183361,24.803485811190708
ssp245,ACCESS-ESM1-5,2,2,2048,3.0,PrimaryHybrid,27.476049701356313,29.55818617751901
ssp245,ACCESS-ESM1-5,2,2,2049,1.0,PrimaryHybrid,19.719963559343437,20.039744176659113
ssp245,ACCESS-ESM1-5,2,2,2049,2.0,PrimaryHybrid,23.73354228949503,24.79444454298742
ssp245,ACCESS-ESM1-5,2,2,2049,3.0,PrimaryHybrid,27.198245462973077,29.54914490931573
ssp245,ACCESS-ESM1-5,2,2,2050,1.0,PrimaryHybrid,19.811574401160787,20.143035787499542
ssp245,ACCESS-ESM1-5,2,2,2050,2.0,PrimaryHybrid,23.79858798301839,24.89773615382785
ssp245,ACCESS-ESM1-5,2,2,2050,3.0,PrimaryHybrid,27.282591063398716,29.65243652015616
ssp245,ACCESS-ESM1-5,2,4,2025,1.0,PrimaryHybrid,25.9924178411891,30.1924718042366
ssp245,ACCESS-ESM1-5,2,4,2025,2.0,PrimaryHybrid,45.65208053518097,51.355699872881374
ssp245,ACCESS-ESM1-5,2,4,2025,3.0,PrimaryHybrid,66.23539400833279,72.51892794152614
ssp245,ACCESS-ESM1-5,2,4,2026,1.0,PrimaryHybrid,25.874508860647392,30.294267377892314
ssp245,ACCESS-ESM1-5,2,4,2026,2.0,PrimaryHybrid,45.523115554038924,51.45749544653709
ssp245,ACCESS-ESM1-5,2,4,2026,3.0,PrimaryHybrid,66.08674294717292,72.62072351518185
ssp245,ACCESS-ESM1-5,2,4,2027,1.0,PrimaryHybrid,25.853117423431627,30.343831740272922
ssp245,ACCESS-ESM1-5,2,4,2027,2.0,PrimaryHybrid,45.48268996562102,51.507059808917695
ssp245,ACCESS-ESM1-5,2,4,2027,3.0,PrimaryHybrid,66.03489832911195,72.67028787756247
ssp245,ACCESS-ESM1-5,2,4,2028,1.0,PrimaryHybrid,25.784597058555086,30.363735539339153
ssp245,ACCESS-ESM1-5,2,4,2028,2.0,PrimaryHybrid,45.40053178045736,51.52696360798392
ssp245,ACCESS-ESM1-5,2,4,2028,3.0,PrimaryHybrid,65.95540573333102,72.6901916766287
ssp245,ACCESS-ESM1-5,2,4,2029,1.0,PrimaryHybrid,25.18368838228878,30.345783093122552
ssp245,ACCESS-ESM1-5,2,4,2029,2.0,PrimaryHybrid,44.82105544404278,51.509011161767326
ssp245,ACCESS-ESM1-5,2,4,2029,3.0,PrimaryHybrid,65.3639364723098,72.6722392304121
ssp245,ACCESS-ESM1-5,2,4,2030,1.0,PrimaryHybrid,26.05361796608112,30.401136468957063
ssp245,ACCESS-ESM1-5,2,4,2030,2.0,PrimaryHybrid,45.71100571637604,51.56436453760185
ssp245,ACCESS-ESM1-5,2,4,2030,3.0,PrimaryHybrid,66.2716464932974,72.7275926062466
ssp245,ACCESS-ESM1-5,2,4,2031,1.0,PrimaryHybrid,25.949462452345223,30.432032889076215
ssp245,ACCESS-ESM1-5,2,4,2031,2.0,PrimaryHybrid,45.552733777078956,51.59526095772098
ssp245,ACCESS-ESM1-5,2,4,2031,3.0,PrimaryHybrid,66.11869161030212,72.75848902636575
ssp245,ACCESS-ESM1-5,2,4,2032,1.0,PrimaryHybrid,26.135280844261832,30.31306541034375
ssp245,ACCESS-ESM1-5,2,4,2032,2.0,PrimaryHybrid,45.79343910913432,51.47629347898853
ssp245,ACCESS-ESM1-5,2,4,2032,3.0,PrimaryHybrid,66.36891102183532,72.6395215476333
ssp245,ACCESS-ESM1-5,2,4,2033,1.0,PrimaryHybrid,26.351789242155892,30.394957184933237
ssp245,ACCESS-ESM1-5,2,4,2033,2.0,PrimaryHybrid,46.00330350479404,51.55818525357801
ssp245,ACCESS-ESM1-5,2,4,2033,3.0,PrimaryHybrid,66.60807290509005,72.72141332222277
ssp245,ACCESS-ESM1-5,2,4,2034,1.0,PrimaryHybrid,25.44925634701915,30.41316981152979
ssp245,ACCESS-ESM1-5,2,4,2034,2.0,PrimaryHybrid,45.10847139745444,51.57639788017456
ssp245,ACCESS-ESM1-5,2,4,2034,3.0,PrimaryHybrid,65.67391509570798,72.73962594881932
ssp245,ACCESS-ESM1-5,2,4,2035,1.0,PrimaryHybrid,25.616443969585667,30.460002279920914
ssp245,ACCESS-ESM1-5,2,4,2035,2.0,PrimaryHybrid,45.25216685236765,51.623230348565684
ssp245,ACCESS-ESM1-5,2,4,2035,3.0,PrimaryHybrid,65.79547903705772,72.78645841721045
ssp245,ACCESS-ESM1-5,2,4,2036,1.0,PrimaryHybrid,25.884024894966046,30.477239230092646
ssp245,ACCESS-ESM1-5,2,4,2036,2.0,PrimaryHybrid,45.536852996842676,51.64046729873742
ssp245,ACCESS-ESM1-5,2,4,2036,3.0,PrimaryHybrid,66.10580801719864,72.80369536738219
ssp245,ACCESS-ESM1-5,2,4,2037,1.0,PrimaryHybrid,25.979043685865495,30.465791293374817
ssp245,ACCESS-ESM1-5,2,4,2037,2.0,PrimaryHybrid,45.62638743347034,51.62901936201959
ssp245,ACCESS-ESM1-5,2,4,2037,3.0,PrimaryHybrid,66.17439269075106,72.79224743066435
ssp245,ACCESS-ESM1-5,2,4,2038,1.0,PrimaryHybrid,26.037383839683383,30.485434912061095
ssp245,ACCESS-ESM1-5,2,4,2038,2.0,PrimaryHybrid,45.67900927317742,51.648662980705865
ssp245,ACCESS-ESM1-5,2,4,2038,3.0,PrimaryHybrid,66.23571192636123,72.81189104935063
ssp245,ACCESS-ESM1-5,2,4,2039,1.0,PrimaryHybrid,25.95465716458602,30.41830837403381
ssp245,ACCESS-ESM1-5,2,4,2039,2.0,PrimaryHybrid,45.593604985549895,51.58153644267859
ssp245,ACCESS-ESM1-5,2,4,2039,3.0,PrimaryHybrid,66.15086256126837,72.74476451132335
ssp245,ACCESS-ESM1-5,2,4,2040,1.0,PrimaryHybrid,26.029257266576913,30.505078530747376
ssp245,ACCESS-ESM1-5,2,4,2040,2.0,PrimaryHybrid,45.672379269731856,51.668306599392146
ssp245,ACCESS-ESM1-5,2,4,2040,3.0,PrimaryHybrid,66.20863347430918,72.83153466803692
ssp245,ACCESS-ESM1-5,2,4,2041,1.0,PrimaryHybrid,26.007218124755244,30.562838575096432
ssp245,ACCESS-ESM1-5,2,4,2041,2.0,PrimaryHybrid,45.66968590711891,51.7260666437412
ssp245,ACCESS-ESM1-5,2,4,2041,3.0,PrimaryHybrid,66.25020615593625,72.88929471238598
ssp245,ACCESS-ESM1-5,2,4,2042,1.0,PrimaryHybrid,25.784828605877276,30.433203700785985
ssp245,ACCESS-ESM1-5,2,4,2042,2.0,PrimaryHybrid,45.42045630316632,51.596431769430765
ssp245,ACCESS-ESM1-5,2,4,2042,3.0,PrimaryHybrid,65.98253563969386,72.75965983807554
ssp245,ACCESS-ESM1-5,2,4,2043,1.0,PrimaryHybrid,25.709083591691186,30.576432999948853
ssp245,ACCESS-ESM1-5,2,4,2043,2.0,PrimaryHybrid,45.32550695986707,51.73966106859363
ssp245,ACCESS-ESM1-5,2,4,2043,3.0,PrimaryHybrid,65.8818111115316,72.9028891372384
ssp245,ACCESS-ESM1-5,2,4,2044,1.0,PrimaryHybrid,26.343363722463874,30.53272269611714
ssp245,ACCESS-ESM1-5,2,4,2044,2.0,PrimaryHybrid,46.02408177174894,51.69595076476191
ssp245,ACCESS-ESM1-5,2,4,2044,3.0,PrimaryHybrid,66.60841189608895,72.85917883340669
ssp245,ACCESS-ESM1-5,2,4,2045,1.0,PrimaryHybrid,25.999074683004686,30.509956912871452
ssp245,ACCESS-ESM1-5,2,4,2045,2.0,PrimaryHybrid,45.64222718828134,51.67318498151622
ssp245,ACCESS-ESM1-5,2,4,2045,3.0,PrimaryHybrid,66.19792878814378,72.836413050161
ssp245,ACCESS-ESM1-5,2,4,2046,1.0,PrimaryHybrid,25.91895536795171,30.55737478711746
ssp245,ACCESS-ESM1-5,2,4,2046,2.0,PrimaryHybrid,45.54875491444039,51.720602855762245
ssp245,ACCESS-ESM1-5,2,4,2046,3.0,PrimaryHybrid,66.10094730114122,72.88383092440701
ssp245,ACCESS-ESM1-5,2,4,2047,1.0,PrimaryHybrid,26.18243242510195,30.628599166128975
ssp245,ACCESS-ESM1-5,2,4,2047,2.0,PrimaryHybrid,45.83755980386506,51.79182723477375
ssp245,ACCESS-ESM1-5,2,4,2047,3.0,PrimaryHybrid,66.3962014033715,72.95505530341853
ssp245,ACCESS-ESM1-5,2,4,2048,1.0,PrimaryHybrid,26.148180151213396,30.62768853479914
ssp245,ACCESS-ESM1-5,2,4,2048,2.0,PrimaryHybrid,45.783971782210095,51.790916603443925
ssp245,ACCESS-ESM1-5,2,4,2048,3.0,PrimaryHybrid,66.35207054927443,72.95414467208869
ssp245,ACCESS-ESM1-5,2,4,2049,1.0,PrimaryHybrid,25.94611129519806,30.618647266595858
ssp245,ACCESS-ESM1-5,2,4,2049,2.0,PrimaryHybrid,45.58796449652859,51.781875335240635
ssp245,ACCESS-ESM1-5,2,4,2049,3.0,PrimaryHybrid,66.15029286264695,72.94510340388538
ssp245,ACCESS-ESM1-5,2,4,2050,1.0,PrimaryHybrid,26.054145171891335,30.721938877436294
ssp245,ACCESS-ESM1-5,2,4,2050,2.0,PrimaryHybrid,45.6748201169754,51.885166946081064
ssp245,ACCESS-ESM1-5,2,4,2050,3.0,PrimaryHybrid,66.23082468568256,73.04839501472584
ssp245,ACCESS-ESM1-5,2,9,2025,1.0,PrimaryHybrid,35.012197149858885,36.88704102350202
ssp245,ACCESS-ESM1-5,2,9,2025,2.0,PrimaryHybrid,55.30637326324923,58.851827493938536
ssp245,ACCESS-ESM1-5,2,9,2025,3.0,PrimaryHybrid,76.60913231577986,80.81661396437508
ssp245,ACCESS-ESM1-5,2,9,2026,1.0,PrimaryHybrid,34.79404384515808,36.988836597157736
ssp245,ACCESS-ESM1-5,2,9,2026,2.0,PrimaryHybrid,55.1004307988392,58.953623067594265
ssp245,ACCESS-ESM1-5,2,9,2026,3.0,PrimaryHybrid,76.38025922084324,80.91840953803079
ssp245,ACCESS-ESM1-5,2,9,2027,1.0,PrimaryHybrid,34.77329182355136,37.03840095953835
ssp245,ACCESS-ESM1-5,2,9,2027,2.0,PrimaryHybrid,55.00120378997948,59.003187429974865
ssp245,ACCESS-ESM1-5,2,9,2027,3.0,PrimaryHybrid,76.26081617267492,80.96797390041141
ssp245,ACCESS-ESM1-5,2,9,2028,1.0,PrimaryHybrid,34.58885325903544,37.05830475860458
ssp245,ACCESS-ESM1-5,2,9,2028,2.0,PrimaryHybrid,54.83529519611304,59.02309122904111
ssp245,ACCESS-ESM1-5,2,9,2028,3.0,PrimaryHybrid,76.10011854668691,80.98787769947762
ssp245,ACCESS-ESM1-5,2,9,2029,1.0,PrimaryHybrid,33.66897110636296,37.04035231238798
ssp245,ACCESS-ESM1-5,2,9,2029,2.0,PrimaryHybrid,53.922708503182626,59.00513878282451
ssp245,ACCESS-ESM1-5,2,9,2029,3.0,PrimaryHybrid,75.2132789818615,80.96992525326104
ssp245,ACCESS-ESM1-5,2,9,2030,1.0,PrimaryHybrid,34.919901956639045,37.09570568822249
ssp245,ACCESS-ESM1-5,2,9,2030,2.0,PrimaryHybrid,55.206075297345194,59.06049215865901
ssp245,ACCESS-ESM1-5,2,9,2030,3.0,PrimaryHybrid,76.47955026206203,81.02527862909552
ssp245,ACCESS-ESM1-5,2,9,2031,1.0,PrimaryHybrid,34.91036210587653,37.126602108341636
ssp245,ACCESS-ESM1-5,2,9,2031,2.0,PrimaryHybrid,55.1620163636204,59.091388578778165
ssp245,ACCESS-ESM1-5,2,9,2031,3.0,PrimaryHybrid,76.41308636851379,81.05617504921469
ssp245,ACCESS-ESM1-5,2,9,2032,1.0,PrimaryHybrid,35.22688901290163,37.00763462960918
ssp245,ACCESS-ESM1-5,2,9,2032,2.0,PrimaryHybrid,55.501198536801354,58.97242110004571
ssp245,ACCESS-ESM1-5,2,9,2032,3.0,PrimaryHybrid,76.79542822816177,80.93720757048223
ssp245,ACCESS-ESM1-5,2,9,2033,1.0,PrimaryHybrid,35.54441290077548,37.089526404198665
ssp245,ACCESS-ESM1-5,2,9,2033,2.0,PrimaryHybrid,55.82880084148837,59.05431287463518
ssp245,ACCESS-ESM1-5,2,9,2033,3.0,PrimaryHybrid,77.14046042042817,81.01909934507172
ssp245,ACCESS-ESM1-5,2,9,2034,1.0,PrimaryHybrid,34.060099900643486,37.107739030795216
ssp245,ACCESS-ESM1-5,2,9,2034,2.0,PrimaryHybrid,54.337552785717854,59.07252550123174
ssp245,ACCESS-ESM1-5,2,9,2034,3.0,PrimaryHybrid,75.61376150990749,81.03731197166826
ssp245,ACCESS-ESM1-5,2,9,2035,1.0,PrimaryHybrid,34.24918132624143,37.15457149918634
ssp245,ACCESS-ESM1-5,2,9,2035,2.0,PrimaryHybrid,54.485373580838015,59.11935796962287
ssp245,ACCESS-ESM1-5,2,9,2035,3.0,PrimaryHybrid,75.75278319307589,81.08414444005939
ssp245,ACCESS-ESM1-5,2,9,2036,1.0,PrimaryHybrid,34.775506465917495,37.171808449358075
ssp245,ACCESS-ESM1-5,2,9,2036,2.0,PrimaryHybrid,55.03719717036731,59.136594919794604
ssp245,ACCESS-ESM1-5,2,9,2036,3.0,PrimaryHybrid,76.30174934438823,81.10138139023113
ssp245,ACCESS-ESM1-5,2,9,2037,1.0,PrimaryHybrid,34.86853055583755,37.16036051264024
ssp245,ACCESS-ESM1-5,2,9,2037,2.0,PrimaryHybrid,55.12724279518446,59.12514698307677
ssp245,ACCESS-ESM1-5,2,9,2037,3.0,PrimaryHybrid,76.37923795654885,81.08993345351328
ssp245,ACCESS-ESM1-5,2,9,2038,1.0,PrimaryHybrid,35.00245754985845,37.18000413132652
ssp245,ACCESS-ESM1-5,2,9,2038,2.0,PrimaryHybrid,55.2873173675735,59.14479060176304
ssp245,ACCESS-ESM1-5,2,9,2038,3.0,PrimaryHybrid,76.55277047461716,81.10957707219957
ssp245,ACCESS-ESM1-5,2,9,2039,1.0,PrimaryHybrid,34.89800810595698,37.11287759329924
ssp245,ACCESS-ESM1-5,2,9,2039,2.0,PrimaryHybrid,55.14885844868302,59.07766406373575
ssp245,ACCESS-ESM1-5,2,9,2039,3.0,PrimaryHybrid,76.41054763390437,81.04245053417229
ssp245,ACCESS-ESM1-5,2,9,2040,1.0,PrimaryHybrid,34.98806611329619,37.1996477500128
ssp245,ACCESS-ESM1-5,2,9,2040,2.0,PrimaryHybrid,55.246224510607355,59.16443422044933
ssp245,ACCESS-ESM1-5,2,9,2040,3.0,PrimaryHybrid,76.51461157847963,81.12922069088584
ssp245,ACCESS-ESM1-5,2,9,2041,1.0,PrimaryHybrid,34.829199420057066,37.25740779436185
ssp245,ACCESS-ESM1-5,2,9,2041,2.0,PrimaryHybrid,55.10176117779798,59.22219426479837
ssp245,ACCESS-ESM1-5,2,9,2041,3.0,PrimaryHybrid,76.39257838289855,81.1869807352349
ssp245,ACCESS-ESM1-5,2,9,2042,1.0,PrimaryHybrid,34.60813986888427,37.12777292005142
ssp245,ACCESS-ESM1-5,2,9,2042,2.0,PrimaryHybrid,54.88136936979476,59.09255939048795
ssp245,ACCESS-ESM1-5,2,9,2042,3.0,PrimaryHybrid,76.15780967467556,81.05734586092447
ssp245,ACCESS-ESM1-5,2,9,2043,1.0,PrimaryHybrid,34.30527602400834,37.27100221921428
ssp245,ACCESS-ESM1-5,2,9,2043,2.0,PrimaryHybrid,54.554757811860554,59.2357886896508
ssp245,ACCESS-ESM1-5,2,9,2043,3.0,PrimaryHybrid,75.79701702122229,81.20057516008734
ssp245,ACCESS-ESM1-5,2,9,2044,1.0,PrimaryHybrid,35.39839765991376,37.227291915382565
ssp245,ACCESS-ESM1-5,2,9,2044,2.0,PrimaryHybrid,55.68872203535198,59.192078385819094
ssp245,ACCESS-ESM1-5,2,9,2044,3.0,PrimaryHybrid,76.97375337075832,81.15686485625561
ssp245,ACCESS-ESM1-5,2,9,2045,1.0,PrimaryHybrid,34.91265692265562,37.20452613213687
ssp245,ACCESS-ESM1-5,2,9,2045,2.0,PrimaryHybrid,55.17286012365424,59.169312602573406
ssp245,ACCESS-ESM1-5,2,9,2045,3.0,PrimaryHybrid,76.4729565995228,81.13409907300992
ssp245,ACCESS-ESM1-5,2,9,2046,1.0,PrimaryHybrid,34.7763052634334,37.25194400638289
ssp245,ACCESS-ESM1-5,2,9,2046,2.0,PrimaryHybrid,55.0225088255163,59.216730476819414
ssp245,ACCESS-ESM1-5,2,9,2046,3.0,PrimaryHybrid,76.31433946524751,81.18151694725596
ssp245,ACCESS-ESM1-5,2,9,2047,1.0,PrimaryHybrid,35.220974265586804,37.3231683853944
ssp245,ACCESS-ESM1-5,2,9,2047,2.0,PrimaryHybrid,55.4874428881294,59.28795485583092
ssp245,ACCESS-ESM1-5,2,9,2047,3.0,PrimaryHybrid,76.76219192670779,81.25274132626745
ssp245,ACCESS-ESM1-5,2,9,2048,1.0,PrimaryHybrid,35.040665991277336,37.32225775406458
ssp245,ACCESS-ESM1-5,2,9,2048,2.0,PrimaryHybrid,55.30366173898893,59.287044224501095
ssp245,ACCESS-ESM1-5,2,9,2048,3.0,PrimaryHybrid,76.57856261940059,81.25183069493762
ssp245,ACCESS-ESM1-5,2,9,2049,1.0,PrimaryHybrid,34.70615490534502,37.31321648586129
ssp245,ACCESS-ESM1-5,2,9,2049,2.0,PrimaryHybrid,54.96413015027224,59.27800295629781
ssp245,ACCESS-ESM1-5,2,9,2049,3.0,PrimaryHybrid,76.22217356868298,81.24278942673433
ssp245,ACCESS-ESM1-5,2,9,2050,1.0,PrimaryHybrid,34.88587293128893,37.41650809670172
ssp245,ACCESS-ESM1-5,2,9,2050,2.0,PrimaryHybrid,55.12612262429029,59.381294567138234
ssp245,ACCESS-ESM1-5,2,9,2050,3.0,PrimaryHybrid,76.39096407616209,81.34608103757478
ssp245,ACCESS-ESM1-5,3,2,2025,1.0,PrimaryHybrid,19.364886811516683,19.70072914158334
ssp245,ACCESS-ESM1-5,3,2,2025,2.0,PrimaryHybrid,23.369477481308174,24.45542950791165
ssp245,ACCESS-ESM1-5,3,2,2025,3.0,PrimaryHybrid,26.85809694660437,29.210129874239957
ssp245,ACCESS-ESM1-5,3,2,2026,1.0,PrimaryHybrid,19.96023652709292,19.86392728490742
ssp245,ACCESS-ESM1-5,3,2,2026,2.0,PrimaryHybrid,23.973451107912133,24.618627651235727
ssp245,ACCESS-ESM1-5,3,2,2026,3.0,PrimaryHybrid,27.44539928946679,29.373328017564035
ssp245,ACCESS-ESM1-5,3,2,2027,1.0,PrimaryHybrid,19.62146822101261,19.755952427227875
ssp245,ACCESS-ESM1-5,3,2,2027,2.0,PrimaryHybrid,23.644723860177844,24.510652793556183
ssp245,ACCESS-ESM1-5,3,2,2027,3.0,PrimaryHybrid,27.161205089391228,29.265353159884487
ssp245,ACCESS-ESM1-5,3,2,2028,1.0,PrimaryHybrid,19.771534620368726,19.800573362389425
ssp245,ACCESS-ESM1-5,3,2,2028,2.0,PrimaryHybrid,23.78591032080904,24.555273728717733
ssp245,ACCESS-ESM1-5,3,2,2028,3.0,PrimaryHybrid,27.305745280281194,29.309974095046037
ssp245,ACCESS-ESM1-5,3,2,2029,1.0,PrimaryHybrid,19.388494833078312,19.84038096052188
ssp245,ACCESS-ESM1-5,3,2,2029,2.0,PrimaryHybrid,23.410416953474034,24.595081326850188
ssp245,ACCESS-ESM1-5,3,2,2029,3.0,PrimaryHybrid,26.898965708288326,29.349781693178493
ssp245,ACCESS-ESM1-5,3,2,2030,1.0,PrimaryHybrid,19.431171733365133,19.773124332304626
ssp245,ACCESS-ESM1-5,3,2,2030,2.0,PrimaryHybrid,23.417630071064707,24.52782469863293
ssp245,ACCESS-ESM1-5,3,2,2030,3.0,PrimaryHybrid,26.90583520372075,29.282525064961234
ssp245,ACCESS-ESM1-5,3,2,2031,1.0,PrimaryHybrid,19.35100695707584,19.899571996960667
ssp245,ACCESS-ESM1-5,3,2,2031,2.0,PrimaryHybrid,23.33450656043313,24.654272363288975
ssp245,ACCESS-ESM1-5,3,2,2031,3.0,PrimaryHybrid,26.827374108818464,29.408972729617282
ssp245,ACCESS-ESM1-5,3,2,2032,1.0,PrimaryHybrid,18.77863800001134,19.723820150303965
ssp245,ACCESS-ESM1-5,3,2,2032,2.0,PrimaryHybrid,22.794273483557255,24.478520516632273
ssp245,ACCESS-ESM1-5,3,2,2032,3.0,PrimaryHybrid,26.281614830172575,29.23322088296058
ssp245,ACCESS-ESM1-5,3,2,2033,1.0,PrimaryHybrid,19.480524081567555,19.86477287114226
ssp245,ACCESS-ESM1-5,3,2,2033,2.0,PrimaryHybrid,23.472114453652953,24.619473237470565
ssp245,ACCESS-ESM1-5,3,2,2033,3.0,PrimaryHybrid,26.95983677138747,29.374173603798877
ssp245,ACCESS-ESM1-5,3,2,2034,1.0,PrimaryHybrid,19.966363168677724,19.85631700879386
ssp245,ACCESS-ESM1-5,3,2,2034,2.0,PrimaryHybrid,24.035048969132045,24.61101737512217
ssp245,ACCESS-ESM1-5,3,2,2034,3.0,PrimaryHybrid,27.512592881713253,29.365717741450478
ssp245,ACCESS-ESM1-5,3,2,2035,1.0,PrimaryHybrid,19.563247462757143,19.80993985606765
ssp245,ACCESS-ESM1-5,3,2,2035,2.0,PrimaryHybrid,23.613792501797324,24.564640222395955
ssp245,ACCESS-ESM1-5,3,2,2035,3.0,PrimaryHybrid,27.13420052396231,29.319340588724263
ssp245,ACCESS-ESM1-5,3,2,2036,1.0,PrimaryHybrid,19.45049276257155,19.829258249278986
ssp245,ACCESS-ESM1-5,3,2,2036,2.0,PrimaryHybrid,23.472318658673352,24.583958615607294
ssp245,ACCESS-ESM1-5,3,2,2036,3.0,PrimaryHybrid,26.961154367870936,29.338658981935602
